Marker ID,Latitude,Longitude,Altitude,Dist(m),Frame
17,28.753613914297578,77.11547338475341,222.12407509221947,3.1174756505441463,1180
15,28.753604950763858,77.11545600572084,212.4264889103569,12.992644136210316,1233
0,28.75362047505222,77.1154817739615,224.52652813316158,0.5658825000867231,2892
37,28.753638724547248,77.11547447166569,205.15924049051782,20.046183441469054,2963
